userid,R,F,M,R_SC,F_SC,M_SC
374,0,7,11.41,-0.7859687761791295,0.27215007937482477,0.30794788648513527
375,0,3,2.15,-0.7859687761791295,-0.8786131264570376,-1.1312045222244278
376,28,2,1.07,4.525857374342021,-1.1663039279150031,-1.2990538312315907
377,3,9,10.84,-0.2168445457661492,0.8475316822907559,0.21936075117579923
378,7,3,3.13,0.5419877614511579,-0.8786131264570376,-0.9788968159031135
379,3,3,2.4,-0.2168445457661492,-0.8786131264570376,-1.0923505155098068
380,0,4,4.7,-0.7859687761791295,-0.590922324999072,-0.7348936537352934
381,7,1,3.04,0.5419877614511579,-1.4539947293729687,-0.9928842583203771
382,6,2,7.4,0.3522796846468311,-1.1663039279150031,-0.31527038121738615
383,12,5,12.62,1.4905281454727919,-0.3032315235411064,0.4960012789839009
384,0,3,3.01,-0.7859687761791295,-0.8786131264570376,-0.9975467391261316
385,1,5,5.2,-0.5962606993748027,-0.3032315235411064,-0.6571856403060513
386,10,1,1.04,1.1111119918641383,-1.4539947293729687,-1.3037163120373454
387,5,3,8.04,0.16257160784250435,-0.8786131264570376,-0.21580412402795646
388,3,12,18.92,-0.2168445457661492,1.7106040866646526,1.4751222481923514
390,9,1,0.73,0.9214039150598115,-1.4539947293729687,-1.3518952803634754
391,7,2,2.16,0.5419877614511579,-1.1663039279150031,-1.1296503619558431
392,4,2,0.93,-0.027136468961822417,-1.1663039279150031,-1.3208120749917787
393,1,4,5.55,-0.5962606993748027,-0.590922324999072,-0.6027900309055819
394,3,3,4.07,-0.2168445457661492,-0.8786131264570376,-0.8328057506561384
395,0,6,10.28,-0.7859687761791295,-0.01554072208314083,0.13232777613504804
396,7,4,8.37,0.5419877614511579,-0.590922324999072,-0.16451683516465668
397,9,2,4.43,0.9214039150598115,-1.1663039279150031,-0.7768559809870841
398,3,7,12.59,-0.2168445457661492,0.27215007937482477,0.49133879817814646
399,6,3,12.62,0.3522796846468311,-0.8786131264570376,0.4960012789839009
400,5,6,18.1,0.16257160784250435,-0.01554072208314083,1.3476811061683944
402,15,6,4.96,2.059652375885772,-0.01554072208314083,-0.6944854867520875
404,2,2,3.04,-0.406552622570476,-1.1663039279150031,-0.9928842583203771
405,6,2,3.74,0.3522796846468311,-1.1663039279150031,-0.8840930395194381
406,0,7,11.37,-0.7859687761791295,0.27215007937482477,0.3017312454107957
407,23,3,1.9,3.5773169903203863,-0.8786131264570376,-1.1700585289390488
408,0,10,10.12,-0.7859687761791295,1.1352224837487215,0.10746121183769056
409,7,1,0.35,0.5419877614511579,-1.4539947293729687,-1.4109533705696995
410,8,2,2.38,0.7316958382554847,-1.1663039279150031,-1.0954588360469766
411,0,7,12.25,-0.7859687761791295,0.27215007937482477,0.4384973490462619
412,2,5,6.2,-0.406552622570476,-0.3032315235411064,-0.5017696134475671
413,4,5,7.61,-0.027136468961822417,-0.3032315235411064,-0.28263301557710446
414,1,5,9.13,-0.5962606993748027,-0.3032315235411064,-0.046400654752208496
415,14,2,1.97,1.8699442990814454,-1.1663039279150031,-1.1591794070589552
416,13,3,3.39,1.6802362222771188,-0.8786131264570376,-0.9384886489199075
417,1,7,8.17,-0.5962606993748027,0.27215007937482477,-0.1956000405363534
418,7,1,2.83,0.5419877614511579,-1.4539947293729687,-1.0255216239606586
419,0,2,2.05,-0.7859687761791295,-1.1663039279150031,-1.1467461249102764
420,0,5,7.33,-0.7859687761791295,-0.3032315235411064,-0.3261495030974801
421,3,2,4.77,-0.2168445457661492,-1.1663039279150031,-0.7240145318551996
422,0,1,0.86,-0.7859687761791295,-1.4539947293729687,-1.3316911968718725
423,2,2,2.14,-0.406552622570476,-1.1663039279150031,-1.1327586824930127
424,0,5,9.43,-0.7859687761791295,-0.3032315235411064,0.00022415330533657964
425,0,7,15.47,-0.7859687761791295,0.27215007937482477,0.938936955530581
426,1,8,6.79,-0.5962606993748027,0.5598408808327904,-0.41007415760106153
427,2,4,10.51,-0.406552622570476,-0.590922324999072,0.16807346231249948
428,4,1,0.45,-0.027136468961822417,-1.4539947293729687,-1.3954117678838511
429,9,3,2.41,0.9214039150598115,-0.8786131264570376,-1.090796355241222
430,4,3,3.79,-0.027136468961822417,-0.8786131264570376,-0.8763222381765139
431,0,5,7.31,-0.7859687761791295,-0.3032315235411064,-0.32925782363464984
432,0,4,10.12,-0.7859687761791295,-0.590922324999072,0.10746121183769056
433,0,3,6.74,-0.7859687761791295,-0.8786131264570376,-0.4178449589439857
434,1,6,14.37,-0.5962606993748027,-0.01554072208314083,0.7679793259862482
436,1,4,5.82,-0.5962606993748027,-0.590922324999072,-0.5608277036537911
437,10,2,2.24,1.1111119918641383,-1.1663039279150031,-1.1172170798071643
438,0,2,2.3,-0.7859687761791295,-1.1663039279150031,-1.1078921181956554
439,7,7,9.52,0.5419877614511579,0.27215007937482477,0.01421159572260013
440,27,2,1.13,4.336149297537694,-1.1663039279150031,-1.289728869620082
441,0,3,5.23,-0.7859687761791295,-0.8786131264570376,-0.6525231595002967
442,2,5,4.51,-0.406552622570476,-0.3032315235411064,-0.7644226988384054
443,5,11,25.76,0.16257160784250435,1.422913285206687,2.538167871904383
444,2,13,20.08,-0.406552622570476,1.9982948881226184,1.6554048393481924
445,9,1,5.52,0.9214039150598115,-1.4539947293729687,-0.6074525117113364
446,0,7,20.93,-0.7859687761791295,0.27215007937482477,1.7875084621779043
448,0,3,3.3,-0.7859687761791295,-0.8786131264570376,-0.9524760913371711
450,1,4,4.81,-0.5962606993748027,-0.590922324999072,-0.7177978907808602
451,1,2,3.1,-0.5962606993748027,-1.1663039279150031,-0.9835592967088681
452,1,3,8.76,-0.5962606993748027,-0.8786131264570376,-0.10390458468984778
453,9,4,5.89,0.9214039150598115,-0.590922324999072,-0.5499485817736973
454,5,7,12.39,0.16257160784250435,0.27215007937482477,0.4602555928064498
455,5,2,3.39,0.16257160784250435,-1.1663039279150031,-0.9384886489199075
456,11,2,3.93,1.300820068668465,-1.1663039279150031,-0.8545639944163262
457,2,8,19.94,-0.406552622570476,0.5598408808327904,1.633646595588005
458,2,16,19.8,-0.406552622570476,2.8613672924965146,1.6118883518278173
459,2,11,17.8,-0.406552622570476,1.422913285206687,1.301056298110849
460,4,4,5.68,-0.027136468961822417,-0.590922324999072,-0.582585947413979
462,0,2,1.93,-0.7859687761791295,-1.1663039279150031,-1.1653960481332946
463,5,5,5.94,0.16257160784250435,-0.3032315235411064,-0.542177780430773
466,2,5,5.84,-0.406552622570476,-0.3032315235411064,-0.5577193831166215
467,2,5,5.45,-0.406552622570476,-0.3032315235411064,-0.6183316335914303
468,5,2,2.98,0.16257160784250435,-1.1663039279150031,-1.002209219931886
469,8,5,11.2,0.7316958382554847,-0.3032315235411064,0.27531052084485347
470,0,8,20.89,-0.7859687761791295,0.5598408808327904,1.7812918211035649
471,1,6,8.64,-0.5962606993748027,-0.01554072208314083,-0.12255450791286576
472,2,5,11.86,-0.406552622570476,-0.3032315235411064,0.377885098571453
473,4,8,10.92,-0.027136468961822417,0.5598408808327904,0.23179403332447798
474,4,2,5.33,-0.027136468961822417,-1.1663039279150031,-0.6369815568144483
475,1,4,7.97,-0.5962606993748027,-0.590922324999072,-0.22668324590805025
476,2,5,8.56,-0.406552622570476,-0.3032315235411064,-0.13498779006154452
477,4,1,0.96,-0.027136468961822417,-1.4539947293729687,-1.316149594186024
478,0,2,1.35,-0.7859687761791295,-1.1663039279150031,-1.2555373437112154
479,1,2,1.25,-0.5962606993748027,-1.1663039279150031,-1.2710789463970638
481,6,4,5.67,0.3522796846468311,-0.590922324999072,-0.5841401076825637
482,1,8,10.81,-0.5962606993748027,0.5598408808327904,0.21469827037004482
484,8,3,5.3,0.7316958382554847,-0.8786131264570376,-0.641644037620203
485,1,3,2.88,-0.5962606993748027,-0.8786131264570376,-1.0177508226177345
486,5,5,10.06,0.16257160784250435,-0.3032315235411064,0.0981362502261817
487,6,1,0.61,0.3522796846468311,-1.4539947293729687,-1.3705452035864936
489,3,3,9.93,-0.2168445457661492,-0.8786131264570376,0.07793216673457865
490,0,9,8.03,-0.7859687761791295,0.8475316822907559,-0.21735828429654128
492,0,4,4.87,-0.7859687761791295,-0.590922324999072,-0.708472929169351
493,2,3,5.82,-0.406552622570476,-0.8786131264570376,-0.5608277036537911
494,2,7,10.79,-0.406552622570476,0.27215007937482477,0.21158994983287494
495,19,6,10.18,2.818484683103079,-0.01554072208314083,0.11678617344919968
496,2,5,9.52,-0.406552622570476,-0.3032315235411064,0.01421159572260013
497,4,2,1.03,-0.027136468961822417,-1.1663039279150031,-1.3052704723059303
498,7,1,1.58,0.5419877614511579,-1.4539947293729687,-1.219791657533764
499,1,10,19.85,-0.5962606993748027,1.1352224837487215,1.6196591531707416
500,3,3,4.22,-0.2168445457661492,-0.8786131264570376,-0.8094933466273658
501,0,9,11.29,-0.7859687761791295,0.8475316822907559,0.289297963262117
502,1,4,4.91,-0.5962606993748027,-0.590922324999072,-0.7022562880950117
503,1,3,3.34,-0.5962606993748027,-0.8786131264570376,-0.9462594502628319
504,1,6,7.99,-0.5962606993748027,-0.01554072208314083,-0.2235749253708805
505,0,3,3.65,-0.7859687761791295,-0.8786131264570376,-0.8980804819367016
506,3,4,5.4,-0.2168445457661492,-0.590922324999072,-0.6261024349343545
507,5,5,6.8,0.16257160784250435,-0.3032315235411064,-0.4085199973324767
508,8,4,6.92,0.7316958382554847,-0.590922324999072,-0.38987007410945856
509,1,2,1.41,-0.5962606993748027,-1.1663039279150031,-1.2462123820997062
510,0,2,2.12,-0.7859687761791295,-1.1663039279150031,-1.1358670030301825
512,11,4,5.18,1.300820068668465,-0.590922324999072,-0.660293960843221
513,2,9,14.39,-0.406552622570476,0.8475316822907559,0.7710876465234181
514,6,2,1.2,0.3522796846468311,-1.1663039279150031,-1.278849747739988
515,0,16,17.31,-0.7859687761791295,2.8613672924965146,1.2249024449501915
516,3,6,7.59,-0.2168445457661492,-0.01554072208314083,-0.2857413361142742
517,6,7,8.76,0.3522796846468311,0.27215007937482477,-0.10390458468984778
518,9,2,3.9,0.9214039150598115,-1.1663039279150031,-0.8592264752220806
519,7,1,1.84,0.5419877614511579,-1.4539947293729687,-1.179383490550558
520,3,6,7.7,-0.2168445457661492,-0.01554072208314083,-0.2686455731598409
521,5,3,2.51,0.16257160784250435,-0.8786131264570376,-1.0752547525553737
522,0,6,7.13,-0.7859687761791295,-0.01554072208314083,-0.35723270846917693
523,25,2,7.78,3.95673314392904,-1.1663039279150031,-0.25621229101116216
524,4,5,6.8,-0.027136468961822417,-0.3032315235411064,-0.4085199973324767
525,1,7,7.79,-0.5962606993748027,0.27215007937482477,-0.25465813074257737
526,6,2,2.1,0.3522796846468311,-1.1663039279150031,-1.138975323567352
527,2,4,5.35,-0.406552622570476,-0.590922324999072,-0.6338732362772788
528,3,4,5.74,-0.2168445457661492,-0.590922324999072,-0.5732609858024699
529,2,7,10.25,-0.406552622570476,0.27215007937482477,0.12766529532929363
530,8,3,15.65,0.7316958382554847,-0.8786131264570376,0.966911840365108
531,0,7,8.2,-0.7859687761791295,0.27215007937482477,-0.19093755973059898
532,1,9,13.15,-0.5962606993748027,0.8475316822907559,0.5783717732188977
533,0,3,6.17,-0.7859687761791295,-0.8786131264570376,-0.5064320942533217
535,27,5,7.88,4.336149297537694,-0.3032315235411064,-0.24067068832531383
537,2,5,11.03,-0.406552622570476,-0.3032315235411064,0.24888979627891114
539,3,3,2.95,-0.2168445457661492,-0.8786131264570376,-1.0068717007376407
540,14,1,3.58,1.8699442990814454,-1.4539947293729687,-0.9089596038167956
541,4,2,2.07,-0.027136468961822417,-1.1663039279150031,-1.1436378043731066
542,1,7,10.83,-0.5962606993748027,0.27215007937482477,0.21780659090721444
543,1,3,5.38,-0.5962606993748027,-0.8786131264570376,-0.6292107554715242
544,2,8,6.98,-0.406552622570476,0.5598408808327904,-0.3805451124979495
545,10,1,0.24,1.1111119918641383,-1.4539947293729687,-1.4280491335241325
546,3,11,15.87,-0.2168445457661492,1.422913285206687,1.0011033662739743
547,3,9,11.79,-0.2168445457661492,0.8475316822907559,0.3670059766913591
548,0,7,11.72,-0.7859687761791295,0.27215007937482477,0.3561268548112654
549,4,4,9.04,-0.027136468961822417,-0.590922324999072,-0.06038809716947233
550,0,5,11.08,-0.7859687761791295,-0.3032315235411064,0.25666059762183546
551,1,10,8.38,-0.5962606993748027,1.1352224837487215,-0.1629626748960716
552,7,6,9.86,0.5419877614511579,-0.01554072208314083,0.06705304485448471
553,7,2,1.76,0.5419877614511579,-1.1663039279150031,-1.1918167726992368
554,2,6,7.24,-0.406552622570476,-0.01554072208314083,-0.3401369455147436
555,1,7,10.99,-0.5962606993748027,0.27215007937482477,0.24267315520457192
556,0,6,5.89,-0.7859687761791295,-0.01554072208314083,-0.5499485817736973
557,2,5,12.18,-0.406552622570476,-0.3032315235411064,0.427618227166168
558,23,3,1.89,3.5773169903203863,-0.8786131264570376,-1.171612689207634
559,5,11,22.21,0.16257160784250435,1.422913285206687,1.986440976556764
560,1,3,8.91,-0.5962606993748027,-0.8786131264570376,-0.08059218066107511
561,4,4,3.68,-0.027136468961822417,-0.590922324999072,-0.8934180011309473
562,12,7,8.37,1.4905281454727919,0.27215007937482477,-0.16451683516465668
563,2,5,10.29,-0.406552622570476,-0.3032315235411064,0.13388193640363286
564,0,10,17.21,-0.7859687761791295,1.1352224837487215,1.2093608422643434
565,1,9,15.75,-0.5962606993748027,0.8475316822907559,0.9824534430509564
566,0,12,25.47,-0.7859687761791295,1.7106040866646526,2.493097224115422
567,9,6,9.28,0.9214039150598115,-0.01554072208314083,-0.023088250723436097
568,4,10,17.61,-0.027136468961822417,1.1352224837487215,1.2715272530077368
569,7,4,12.91,0.5419877614511579,-0.590922324999072,0.5410719267728614
570,2,2,4.15,-0.406552622570476,-1.1663039279150031,-0.8203724685074596
571,6,6,6.49,0.3522796846468311,-0.01554072208314083,-0.45669896565860674
572,0,8,9.25,-0.7859687761791295,0.5598408808327904,-0.027750731529190522
573,0,12,17.78,-0.7859687761791295,1.7106040866646526,1.2979479775736793
574,0,10,15.27,-0.7859687761791295,1.1352224837487215,0.9078537501588839
575,0,4,3.51,-0.7859687761791295,-0.590922324999072,-0.9198387256968895
576,0,17,35.66,-0.7859687761791295,3.1490580939544803,4.076786537803375
577,0,9,11.3,-0.7859687761791295,0.8475316822907559,0.29085212353070206
578,10,7,6.84,1.1111119918641383,0.27215007937482477,-0.40230335625813735
579,0,17,23.19,-0.7859687761791295,3.1490580939544803,2.1387486828780786
580,2,16,20.9,-0.406552622570476,2.8613672924965146,1.7828459813721496
581,1,12,13.11,-0.5962606993748027,1.7106040866646526,0.5721551321445582
582,2,7,13.96,-0.406552622570476,0.27215007937482477,0.7042587549742699
583,9,5,9.76,0.9214039150598115,-0.3032315235411064,0.05151144216863636
584,3,14,19.34,-0.2168445457661492,2.285985689580584,1.5403969794729144
585,1,5,9.49,-0.5962606993748027,-0.3032315235411064,0.009549114916845706
586,9,4,4.75,0.9214039150598115,-0.590922324999072,-0.7271228523923692
588,1,4,6.24,-0.5962606993748027,-0.590922324999072,-0.49555297237322776
589,0,14,30.8,-0.7859687761791295,2.285985689580584,3.3214646472711427
590,5,7,16.66,0.16257160784250435,0.27215007937482477,1.123882027492177
591,0,6,6.78,-0.7859687761791295,-0.01554072208314083,-0.4116283178696463
592,7,3,1.81,0.5419877614511579,-0.8786131264570376,-1.1840459713563125
593,0,7,9.59,-0.7859687761791295,0.27215007937482477,0.025090717602694063
594,6,3,2.94,0.3522796846468311,-0.8786131264570376,-1.0084258610062256
595,28,3,13.29,4.525857374342021,-0.8786131264570376,0.6001300169790853
596,10,8,15.27,1.1111119918641383,0.5598408808327904,0.9078537501588839
597,3,9,12.1,-0.2168445457661492,0.8475316822907559,0.4151849450174892
598,1,14,20.98,-0.5962606993748027,2.285985689580584,1.7952792635208286
599,2,5,9.37,-0.406552622570476,-0.3032315235411064,-0.009100808306172546
600,3,2,6.71,-0.2168445457661492,-1.1663039279150031,-0.42250743974974025
601,2,6,7.52,-0.406552622570476,-0.01554072208314083,-0.29662045799436815
602,1,5,6.2,-0.5962606993748027,-0.3032315235411064,-0.5017696134475671
603,9,6,7.24,0.9214039150598115,-0.01554072208314083,-0.3401369455147436
604,1,3,4.27,-0.5962606993748027,-0.8786131264570376,-0.8017225452844416
606,4,1,3.76,-0.027136468961822417,-1.4539947293729687,-0.8809847189822685
607,9,3,5.76,0.9214039150598115,-0.8786131264570376,-0.5701526652653002
608,16,2,1.69,2.249360452690099,-1.1663039279150031,-1.2026958945793307
609,7,5,6.16,0.5419877614511579,-0.3032315235411064,-0.5079862545219065
610,6,7,10.04,0.3522796846468311,0.27215007937482477,0.09502792968901182
611,0,6,14.42,-0.7859687761791295,-0.01554072208314083,0.7757501273291725
612,8,5,9.94,0.7316958382554847,-0.3032315235411064,0.07948632700316346
614,3,7,6.49,-0.2168445457661492,0.27215007937482477,-0.45669896565860674
615,1,8,9.66,-0.5962606993748027,0.5598408808327904,0.035969839482788
616,4,15,14.9,-0.027136468961822417,2.5736764910385492,0.850349820221245
617,1,6,4.47,-0.5962606993748027,-0.01554072208314083,-0.7706393399127448
618,11,8,19.77,1.300820068668465,0.5598408808327904,1.6072258710220626
619,1,1,5.87,-0.5962606993748027,-1.4539947293729687,-0.5530569023108669
620,1,7,8.42,-0.5962606993748027,0.27215007937482477,-0.15674603382173238
621,0,7,14.54,-0.7859687761791295,0.27215007937482477,0.7944000505521904
622,2,7,9.05,-0.406552622570476,0.27215007937482477,-0.05883393690088724
623,4,3,3.7,-0.027136468961822417,-0.8786131264570376,-0.8903096805937775
624,13,8,9.18,1.6802362222771188,0.5598408808327904,-0.03862985340928446
625,0,7,12.69,-0.7859687761791295,0.27215007937482477,0.5068804008639949
626,4,4,3.53,-0.027136468961822417,-0.590922324999072,-0.9167304051597199
627,1,6,4.73,-0.5962606993748027,-0.01554072208314083,-0.7302311729295388
628,6,1,2.48,0.3522796846468311,-1.4539947293729687,-1.079917233361128
629,3,6,8.43,-0.2168445457661492,-0.01554072208314083,-0.15519187355314756
630,0,7,4.86,-0.7859687761791295,0.27215007937482477,-0.7100270894379359
632,3,10,17.93,-0.2168445457661492,1.1352224837487215,1.3212603816024517
633,14,6,6.93,1.8699442990814454,-0.01554072208314083,-0.38831591384087377
634,7,8,8.4,0.5419877614511579,0.5598408808327904,-0.159854354358902
635,2,6,6.13,-0.406552622570476,-0.01554072208314083,-0.5126487353276611
636,18,5,5.02,2.6287766062987528,-0.3032315235411064,-0.6851605251405785
637,4,12,18.84,-0.027136468961822417,1.7106040866646526,1.4626889660436724
638,13,5,12.4,1.6802362222771188,-0.3032315235411064,0.4618097530750346
639,4,7,11.73,-0.027136468961822417,0.27215007937482477,0.35768101507985023
640,7,6,6.71,0.5419877614511579,-0.01554072208314083,-0.42250743974974025
641,6,2,1.87,0.3522796846468311,-1.1663039279150031,-1.1747210097448035
642,8,6,4.52,0.7316958382554847,-0.01554072208314083,-0.7628685385698206
643,0,18,27.3,-0.7859687761791295,3.436748895412446,2.7775085532664483
644,4,4,4.48,-0.027136468961822417,-0.590922324999072,-0.7690851796441598
645,2,8,14.35,-0.406552622570476,0.5598408808327904,0.7648710054490786
646,20,3,11.08,3.008192759907406,-0.8786131264570376,0.25666059762183546
647,7,8,14.34,0.5419877614511579,0.5598408808327904,0.7633168451804937
648,12,5,12.39,1.4905281454727919,-0.3032315235411064,0.4602555928064498
649,3,14,22.41,-0.2168445457661492,2.285985689580584,2.0175241819284606
650,22,4,3.27,3.38760891351606,-0.590922324999072,-0.9571385721429257
651,1,11,13.06,-0.5962606993748027,1.422913285206687,0.5643843308016341
652,3,8,14.77,-0.2168445457661492,0.5598408808327904,0.8301457367296419
653,14,4,5.92,1.8699442990814454,-0.590922324999072,-0.5452861009679427
654,1,8,10.72,-0.5962606993748027,0.5598408808327904,0.20071082795278128
655,0,11,8.54,-0.7859687761791295,1.422913285206687,-0.1380961105987144
656,15,6,8.1,2.059652375885772,-0.01554072208314083,-0.20647916241644734
657,1,3,2.8,-0.5962606993748027,-0.8786131264570376,-1.0301841047664133
658,16,2,2.46,2.249360452690099,-1.1663039279150031,-1.0830255538982978
