userid,R,F,M,R_SC,F_SC,M_SC,cluster
12981,2,5,6.82,-0.406552622570476,-0.3032315235411064,-0.4054116767953069,2
12982,3,10,14.29,-0.2168445457661492,1.1352224837487217,0.7555460438375694,0
12983,1,8,9.67,-0.5962606993748027,0.5598408808327904,0.0375239997513728,0
12984,4,6,12.45,-0.0271364689618224,-0.0155407220831408,0.4695805544179586,2
12985,2,6,5.94,-0.406552622570476,-0.0155407220831408,-0.542177780430773,2
12986,3,5,5.22,-0.2168445457661492,-0.3032315235411064,-0.6540773197688816,2
12987,2,10,17.55,-0.406552622570476,1.1352224837487217,1.262202291396228,0
12988,13,6,5.52,1.6802362222771188,-0.0155407220831408,-0.6074525117113364,1
12989,0,10,12.59,-0.7859687761791295,1.1352224837487217,0.4913387981781464,0
12990,0,9,11.22,-0.7859687761791295,0.8475316822907559,0.2784188413820233,0
12991,7,3,7.29,0.5419877614511579,-0.8786131264570376,-0.3323661441718194,2
12992,2,15,24.04,-0.406552622570476,2.573676491038549,2.27085230570779,0
12993,1,4,3.12,-0.5962606993748027,-0.590922324999072,-0.9804509761716984,2
12994,3,6,10.57,-0.2168445457661492,-0.0155407220831408,0.1773984239240086,2
12995,3,4,8.53,-0.2168445457661492,-0.590922324999072,-0.1396502708672992,2
12996,1,6,10.38,-0.5962606993748027,-0.0155407220831408,0.1478693788208966,2
12997,1,5,5.32,-0.5962606993748027,-0.3032315235411064,-0.6385357170830331,2
12998,0,3,6.96,-0.7859687761791295,-0.8786131264570376,-0.3836534330351192,2
12999,1,7,8.19,-0.5962606993748027,0.2721500793748247,-0.1924917199991838,2
13000,2,9,19.2,-0.406552622570476,0.8475316822907559,1.518638735712727,0
13001,0,10,11.4,-0.7859687761791295,1.1352224837487217,0.3063937262165504,0
13002,0,2,1.55,-0.7859687761791295,-1.1663039279150031,-1.2244541383395184,2
13003,12,6,18.47,1.490528145472792,-0.0155407220831408,1.4051850361060332,0
13004,3,10,11.04,-0.2168445457661492,1.1352224837487217,0.2504439565474959,0
13005,0,7,7.9,-0.7859687761791295,0.2721500793748247,-0.237562367788144,2
13006,4,5,12.63,-0.0271364689618224,-0.3032315235411064,0.497555439252486,2
13007,0,11,8.56,-0.7859687761791295,1.422913285206687,-0.1349877900615445,0
13008,7,2,2.82,0.5419877614511579,-1.1663039279150031,-1.0270757842292435,2
13009,8,6,12.42,0.7316958382554847,-0.0155407220831408,0.4649180736122042,2
13010,0,6,5.0,-0.7859687761791295,-0.0155407220831408,-0.6882688456777482,2
13011,0,9,12.59,-0.7859687761791295,0.8475316822907559,0.4913387981781464,0
13013,0,8,10.77,-0.7859687761791295,0.5598408808327904,0.2084816292957053,0
13014,4,5,5.02,-0.0271364689618224,-0.3032315235411064,-0.6851605251405785,2
13015,0,3,3.44,-0.7859687761791295,-0.8786131264570376,-0.9307178475769836,2
13016,1,5,4.16,-0.5962606993748027,-0.3032315235411064,-0.8188183082388748,2
13017,3,11,13.15,-0.2168445457661492,1.422913285206687,0.5783717732188977,0
13018,8,4,6.29,0.7316958382554847,-0.590922324999072,-0.4877821710303036,2
13019,9,6,8.66,0.9214039150598116,-0.0155407220831408,-0.1194461873756961,2
13020,0,4,7.74,-0.7859687761791295,-0.590922324999072,-0.2624289320855015,2
13021,2,3,3.61,-0.406552622570476,-0.8786131264570376,-0.9042971230110411,2
13022,3,5,6.85,-0.2168445457661492,-0.3032315235411064,-0.4007491959895525,2
13023,2,2,5.9,-0.406552622570476,-1.1663039279150031,-0.5483944215051123,2
13024,0,2,2.75,-0.7859687761791295,-1.1663039279150031,-1.0379549061093374,2
13025,0,7,12.42,-0.7859687761791295,0.2721500793748247,0.4649180736122042,0
13026,1,6,15.28,-0.5962606993748027,-0.0155407220831408,0.9094079104274688,0
13027,0,3,3.11,-0.7859687761791295,-0.8786131264570376,-0.9820051364402832,2
13028,0,8,9.73,-0.7859687761791295,0.5598408808327904,0.0468489613628819,0
13029,5,3,3.61,0.1625716078425043,-0.8786131264570376,-0.9042971230110411,2
13030,0,5,6.23,-0.7859687761791295,-0.3032315235411064,-0.4971071326418125,2
13031,1,9,13.51,-0.5962606993748027,0.8475316822907559,0.6343215428879518,0
13032,1,8,14.22,-0.5962606993748027,0.5598408808327904,0.7446669219574757,0
13033,0,13,31.39,-0.7859687761791295,1.9982948881226184,3.4131601031176486,0
13034,0,11,17.37,-0.7859687761791295,1.422913285206687,1.234227406561701,0
13035,5,5,5.86,0.1625716078425043,-0.3032315235411064,-0.5546110625794517,2
13036,0,6,9.16,-0.7859687761791295,-0.0155407220831408,-0.041738173946454,2
13037,2,5,8.51,-0.406552622570476,-0.3032315235411064,-0.1427585914044688,2
13038,4,3,5.51,-0.0271364689618224,-0.8786131264570376,-0.6090066719799212,2
13040,7,4,4.75,0.5419877614511579,-0.590922324999072,-0.7271228523923692,2
13041,6,4,8.08,0.3522796846468311,-0.590922324999072,-0.2095874829536169,2
13042,1,5,8.83,-0.5962606993748027,-0.3032315235411064,-0.0930254628097538,2
13043,5,5,8.27,0.1625716078425043,-0.3032315235411064,-0.180058437850505,2
13044,8,6,8.53,0.7316958382554847,-0.0155407220831408,-0.1396502708672992,2
13045,8,3,3.84,0.7316958382554847,-0.8786131264570376,-0.8685514368335897,2
13046,1,5,6.77,-0.5962606993748027,-0.3032315235411064,-0.4131824781382313,2
13047,4,8,17.84,-0.0271364689618224,0.5598408808327904,1.3072729391851885,0
13048,12,1,2.37,1.490528145472792,-1.4539947293729687,-1.0970129963155617,1
13049,3,5,5.05,-0.2168445457661492,-0.3032315235411064,-0.680498044334824,2
13050,2,6,8.94,-0.406552622570476,-0.0155407220831408,-0.0759296998553206,2
13051,2,12,23.85,-0.406552622570476,1.7106040866646526,2.2413232606046782,0
13052,0,7,15.86,-0.7859687761791295,0.2721500793748247,0.9995492060053895,0
13053,5,3,2.89,0.1625716078425043,-0.8786131264570376,-1.0161966623491496,2
13054,0,2,3.12,-0.7859687761791295,-1.1663039279150031,-0.9804509761716984,2
13055,7,4,6.1,0.5419877614511579,-0.590922324999072,-0.5173112161334156,2
13056,2,9,9.76,-0.406552622570476,0.8475316822907559,0.0515114421686363,0
13057,4,3,4.91,-0.0271364689618224,-0.8786131264570376,-0.7022562880950117,2
13058,0,4,11.56,-0.7859687761791295,-0.590922324999072,0.3312602905139079,2
13060,2,10,13.23,-0.406552622570476,1.1352224837487217,0.5908050553675764,0
13061,0,4,6.47,-0.7859687761791295,-0.590922324999072,-0.4598072861957765,2
13062,1,3,5.38,-0.5962606993748027,-0.8786131264570376,-0.6292107554715242,2
13063,0,3,2.07,-0.7859687761791295,-0.8786131264570376,-1.1436378043731066,2
13064,1,5,6.8,-0.5962606993748027,-0.3032315235411064,-0.4085199973324767,2
13065,2,2,3.3,-0.406552622570476,-1.1663039279150031,-0.9524760913371711,2
13066,3,8,12.43,-0.2168445457661492,0.5598408808327904,0.466472233880789,0
13067,0,2,4.27,-0.7859687761791295,-1.1663039279150031,-0.8017225452844416,2
13068,5,3,2.81,0.1625716078425043,-0.8786131264570376,-1.0286299444978284,2
13070,6,3,7.46,0.3522796846468311,-0.8786131264570376,-0.3059454196058771,2
13071,5,4,5.98,0.1625716078425043,-0.590922324999072,-0.5359611393564336,2
13072,5,3,6.52,0.1625716078425043,-0.8786131264570376,-0.4520364848528523,2
13073,12,1,2.42,1.490528145472792,-1.4539947293729687,-1.0892421949726372,1
13074,1,9,12.85,-0.5962606993748027,0.8475316822907559,0.5317469651613523,0
13075,2,4,6.74,-0.406552622570476,-0.590922324999072,-0.4178449589439857,2
13076,15,2,1.52,2.059652375885772,-1.1663039279150031,-1.229116619145273,1
13077,1,7,5.64,-0.5962606993748027,0.2721500793748247,-0.5888025884883183,2
13079,1,12,12.2,-0.5962606993748027,1.7106040866646526,0.4307265477033375,0
13080,0,4,12.36,-0.7859687761791295,-0.590922324999072,0.4555931120006951,2
13081,4,5,4.85,-0.0271364689618224,-0.3032315235411064,-0.7115812497065208,2
13082,3,1,2.28,-0.2168445457661492,-1.4539947293729687,-1.1110004387328252,2
13083,9,2,7.81,0.9214039150598116,-1.1663039279150031,-0.2515498102054077,1
13084,2,3,2.92,-0.406552622570476,-0.8786131264570376,-1.0115341815433951,2
13085,2,6,12.21,-0.406552622570476,-0.0155407220831408,0.4322807079719227,2
13086,7,5,8.78,0.5419877614511579,-0.3032315235411064,-0.1007962641526781,2
13087,10,5,7.3,1.1111119918641383,-0.3032315235411064,-0.3308119839032346,1
13088,1,7,10.78,-0.5962606993748027,0.2721500793748247,0.2100357895642901,2
13089,3,8,7.84,-0.2168445457661492,0.5598408808327904,-0.2468873293996532,2
13090,3,6,8.75,-0.2168445457661492,-0.0155407220831408,-0.1054587449584325,2
13091,0,10,15.53,-0.7859687761791295,1.1352224837487217,0.9482619171420896,0
13092,10,2,5.66,1.1111119918641383,-1.1663039279150031,-0.5856942679511485,1
13093,0,4,7.15,-0.7859687761791295,-0.590922324999072,-0.3541243879320072,2
13094,7,2,1.64,0.5419877614511579,-1.1663039279150031,-1.210466695922255,2
13095,17,3,3.66,2.439068529494426,-0.8786131264570376,-0.8965263216681169,1
13096,1,5,12.04,-0.5962606993748027,-0.3032315235411064,0.4058599834059801,2
13097,8,2,3.72,0.7316958382554847,-1.1663039279150031,-0.8872013600566078,2
13098,0,3,7.52,-0.7859687761791295,-0.8786131264570376,-0.2966204579943681,2
13099,7,10,15.15,0.5419877614511579,1.1352224837487217,0.889203826935866,0
13100,3,7,6.86,-0.2168445457661492,0.2721500793748247,-0.3991950357209676,2
13101,4,7,12.21,-0.0271364689618224,0.2721500793748247,0.4322807079719227,0
13102,3,5,4.06,-0.2168445457661492,-0.3032315235411064,-0.8343599109247233,2
13103,1,6,7.77,-0.5962606993748027,-0.0155407220831408,-0.2577664512797471,2
13104,14,2,2.15,1.8699442990814452,-1.1663039279150031,-1.1312045222244278,1
13105,2,6,10.23,-0.406552622570476,-0.0155407220831408,0.124556974792124,2
13106,0,4,8.34,-0.7859687761791295,-0.590922324999072,-0.1691793159704111,2
13107,4,7,7.52,-0.0271364689618224,0.2721500793748247,-0.2966204579943681,2
13108,1,7,7.78,-0.5962606993748027,0.2721500793748247,-0.2562122910111621,2
13109,1,11,15.66,-0.5962606993748027,1.422913285206687,0.9684660006336928,0
13110,5,5,3.62,0.1625716078425043,-0.3032315235411064,-0.9027429627424562,2
13111,0,4,4.4,-0.7859687761791295,-0.590922324999072,-0.7815184617928386,2
13112,3,5,5.24,-0.2168445457661492,-0.3032315235411064,-0.6509689992317119,2
13113,4,5,8.64,-0.0271364689618224,-0.3032315235411064,-0.1225545079128657,2
13114,0,7,9.15,-0.7859687761791295,0.2721500793748247,-0.0432923342150388,2
13115,1,8,12.53,-0.5962606993748027,0.5598408808327904,0.4820138365666374,0
13116,0,6,7.24,-0.7859687761791295,-0.0155407220831408,-0.3401369455147436,2
13117,1,3,3.99,-0.5962606993748027,-0.8786131264570376,-0.845239032804817,2
13118,0,7,8.35,-0.7859687761791295,0.2721500793748247,-0.1676251557018263,2
13119,15,1,10.79,2.059652375885772,-1.4539947293729687,0.2115899498328749,1
13120,0,6,11.12,-0.7859687761791295,-0.0155407220831408,0.2628772386961747,2
13121,2,9,18.85,-0.406552622570476,0.8475316822907559,1.4642431263122575,0
13122,0,3,4.41,-0.7859687761791295,-0.8786131264570376,-0.7799643015242538,2
13123,1,4,12.4,-0.5962606993748027,-0.590922324999072,0.4618097530750346,2
13124,1,6,6.2,-0.5962606993748027,-0.0155407220831408,-0.5017696134475671,2
13126,2,6,4.17,-0.406552622570476,-0.0155407220831408,-0.81726414797029,2
13127,1,9,13.07,-0.5962606993748027,0.8475316822907559,0.565938491070219,0
13128,2,9,17.28,-0.406552622570476,0.8475316822907559,1.2202399641444373,0
13129,7,7,9.0,0.5419877614511579,0.2721500793748247,-0.0666047382438115,2
13130,3,5,17.18,-0.2168445457661492,-0.3032315235411064,1.2046983614585889,0
13131,0,2,2.49,-0.7859687761791295,-1.1663039279150031,-1.078363073092543,2
13132,0,8,11.53,-0.7859687761791295,0.5598408808327904,0.3265978097081532,0
13133,2,4,4.84,-0.406552622570476,-0.590922324999072,-0.7131354099751056,2
13134,14,1,2.93,1.8699442990814452,-1.4539947293729687,-1.0099800212748102,1
13135,0,5,8.29,-0.7859687761791295,-0.3032315235411064,-0.1769501173133354,2
13136,5,4,9.42,0.1625716078425043,-0.590922324999072,-0.0013300069632482,2
13137,0,6,6.44,-0.7859687761791295,-0.0155407220831408,-0.4644697670015309,2
13138,11,2,2.75,1.300820068668465,-1.1663039279150031,-1.0379549061093374,1
13139,13,1,1.31,1.6802362222771188,-1.4539947293729687,-1.2617539847855546,1
13140,0,13,20.42,-0.7859687761791295,1.9982948881226184,1.7082462884800775,0
13141,5,2,1.88,0.1625716078425043,-1.1663039279150031,-1.1731668494762186,2
13142,5,8,16.95,0.1625716078425043,0.5598408808327904,1.1689526752811372,0
13143,0,5,6.68,-0.7859687761791295,-0.3032315235411064,-0.4271699205554948,2
13144,1,4,5.81,-0.5962606993748027,-0.590922324999072,-0.562381863922376,2
13145,0,7,21.32,-0.7859687761791295,0.2721500793748247,1.848120712652713,0
13146,0,3,2.9,-0.7859687761791295,-0.8786131264570376,-1.0146425020805647,2
13147,8,3,2.82,0.7316958382554847,-0.8786131264570376,-1.0270757842292435,2
13148,7,3,4.68,0.5419877614511579,-0.8786131264570376,-0.7380019742724631,2
13149,3,10,12.31,-0.2168445457661492,1.1352224837487217,0.447822310657771,0
13150,1,6,6.53,-0.5962606993748027,-0.0155407220831408,-0.4504823245842673,2
13151,3,6,12.91,-0.2168445457661492,-0.0155407220831408,0.5410719267728614,2
13152,1,5,14.47,-0.5962606993748027,-0.3032315235411064,0.7835209286720968,2
13153,0,8,12.66,-0.7859687761791295,0.5598408808327904,0.5022179200582404,0
13154,3,5,8.46,-0.2168445457661492,-0.3032315235411064,-0.1505293927473928,2
13155,9,2,1.98,0.9214039150598116,-1.1663039279150031,-1.1576252467903705,1
13156,3,7,10.38,-0.2168445457661492,0.2721500793748247,0.1478693788208966,2
13157,4,7,11.71,-0.0271364689618224,0.2721500793748247,0.3545726945426806,0
13158,2,6,13.77,-0.406552622570476,-0.0155407220831408,0.6747297098711578,0
13160,5,5,3.87,0.1625716078425043,-0.3032315235411064,-0.8638889560278352,2
13161,3,5,7.45,-0.2168445457661492,-0.3032315235411064,-0.3074995798744619,2
13162,5,5,9.82,0.1625716078425043,-0.3032315235411064,0.0608364037801454,2
13163,0,13,19.18,-0.7859687761791295,1.9982948881226184,1.5155304151755569,0
13164,0,8,9.7,-0.7859687761791295,0.5598408808327904,0.0421864805571272,0
13165,1,4,12.64,-0.5962606993748027,-0.590922324999072,0.4991095995210708,2
13166,2,3,4.38,-0.406552622570476,-0.8786131264570376,-0.7846267823300083,2
13167,4,3,6.11,-0.0271364689618224,-0.8786131264570376,-0.5157570558648307,2
13168,1,11,12.36,-0.5962606993748027,1.422913285206687,0.4555931120006951,0
13169,0,5,6.41,-0.7859687761791295,-0.3032315235411064,-0.4691322478072854,2
13170,14,4,5.13,1.8699442990814452,-0.590922324999072,-0.6680647621861452,1
13171,0,6,6.84,-0.7859687761791295,-0.0155407220831408,-0.4023033562581373,2
13172,2,7,10.96,-0.406552622570476,0.2721500793748247,0.2380106743988174,2
13173,11,4,10.15,1.300820068668465,-0.590922324999072,0.1121236926434452,1
13174,0,16,27.89,-0.7859687761791295,2.8613672924965146,2.869204009112954,0
13175,1,4,7.15,-0.5962606993748027,-0.590922324999072,-0.3541243879320072,2
13176,0,1,0.8,-0.7859687761791295,-1.4539947293729687,-1.3410161584833815,2
13177,14,1,1.23,1.8699442990814452,-1.4539947293729687,-1.2741872669342331,1
13178,0,1,2.36,-0.7859687761791295,-1.4539947293729687,-1.0985671565841464,2
13180,2,4,3.78,-0.406552622570476,-0.590922324999072,-0.8778763984450989,2
13181,0,1,1.25,-0.7859687761791295,-1.4539947293729687,-1.2710789463970638,2
13182,0,1,1.69,-0.7859687761791295,-1.4539947293729687,-1.202695894579331,2
13183,0,7,9.47,-0.7859687761791295,0.2721500793748247,0.006440794379676,2
13184,0,3,3.77,-0.7859687761791295,-0.8786131264570376,-0.8794305587136837,2
13185,5,6,5.52,0.1625716078425043,-0.0155407220831408,-0.6074525117113364,2
13186,4,3,2.58,-0.0271364689618224,-0.8786131264570376,-1.0643756306752796,2
13187,3,6,7.35,-0.2168445457661492,-0.0155407220831408,-0.3230411825603104,2
13188,1,5,14.74,-0.5962606993748027,-0.3032315235411064,0.8254832559238875,2
13189,2,4,3.64,-0.406552622570476,-0.590922324999072,-0.8996346422052864,2
13190,1,5,11.68,-0.5962606993748027,-0.3032315235411064,0.3499102137369259,2
13191,0,3,1.8,-0.7859687761791295,-0.8786131264570376,-1.1856001316248974,2
13192,4,6,11.66,-0.0271364689618224,-0.0155407220831408,0.3468018931997563,2
13193,12,4,9.39,1.490528145472792,-0.590922324999072,-0.0059924877690026,1
13196,1,5,6.59,-0.5962606993748027,-0.3032315235411064,-0.4411573629727583,2
13197,11,1,2.96,1.300820068668465,-1.4539947293729687,-1.0053175404690555,1
13198,7,6,6.88,0.5419877614511579,-0.0155407220831408,-0.3960867151837979,2
13199,11,3,2.1,1.300820068668465,-0.8786131264570376,-1.138975323567352,1
13200,8,5,10.68,0.7316958382554847,-0.3032315235411064,0.1944941868784417,2
13201,0,4,4.85,-0.7859687761791295,-0.590922324999072,-0.7115812497065208,2
13202,1,5,5.56,-0.5962606993748027,-0.3032315235411064,-0.601235870636997,2
13203,0,7,10.26,-0.7859687761791295,0.2721500793748247,0.1292194555978784,2
13204,1,9,11.31,-0.5962606993748027,0.8475316822907559,0.2924062837992869,0
13205,5,1,0.67,0.1625716078425043,-1.4539947293729687,-1.3612202419749844,2
13206,7,1,1.63,0.5419877614511579,-1.4539947293729687,-1.2120208561908397,2
13207,1,8,15.88,-0.5962606993748027,0.5598408808327904,1.0026575265425597,0
13208,0,5,9.35,-0.7859687761791295,-0.3032315235411064,-0.0122091288433421,2
13209,2,2,8.32,-0.406552622570476,-1.1663039279150031,-0.1722876365075807,2
13210,1,7,16.74,-0.5962606993748027,0.2721500793748247,1.1363153096408554,0
13211,2,8,22.34,-0.406552622570476,0.5598408808327904,2.006645060048367,0
13212,0,6,8.87,-0.7859687761791295,-0.0155407220831408,-0.0868088217354146,2
13213,7,5,4.41,0.5419877614511579,-0.3032315235411064,-0.7799643015242538,2
13214,1,3,2.05,-0.5962606993748027,-0.8786131264570376,-1.1467461249102764,2
13215,7,5,8.04,0.5419877614511579,-0.3032315235411064,-0.2158041240279564,2
13216,1,3,2.26,-0.5962606993748027,-0.8786131264570376,-1.1141087592699948,2
13217,0,8,10.22,-0.7859687761791295,0.5598408808327904,0.1230028145235392,0
13218,3,3,7.82,-0.2168445457661492,-0.8786131264570376,-0.2499956499368228,2
13220,0,12,14.24,-0.7859687761791295,1.7106040866646526,0.7477752424946453,0
13221,2,3,6.32,-0.406552622570476,-0.8786131264570376,-0.483119690224549,2
13222,1,1,0.8,-0.5962606993748027,-1.4539947293729687,-1.3410161584833815,2
13223,0,4,8.74,-0.7859687761791295,-0.590922324999072,-0.1070129052270174,2
13224,1,5,3.32,-0.5962606993748027,-0.3032315235411064,-0.9493677708000016,2
13225,8,3,1.78,0.7316958382554847,-0.8786131264570376,-1.188708452162067,2
13226,5,4,8.88,0.1625716078425043,-0.590922324999072,-0.0852546614668295,2
13227,1,6,16.07,-0.5962606993748027,-0.0155407220831408,1.0321865716456713,0
13228,3,9,17.0,-0.2168445457661492,0.8475316822907559,1.1767234766240615,0
13229,3,6,19.46,-0.2168445457661492,-0.0155407220831408,1.5590469026959326,0
13230,4,2,1.28,-0.0271364689618224,-1.1663039279150031,-1.2664164655913093,2
13231,2,5,13.41,-0.406552622570476,-0.3032315235411064,0.6187799402021036,2
13232,0,6,5.36,-0.7859687761791295,-0.0155407220831408,-0.6323190760086937,2
13233,8,4,6.8,0.7316958382554847,-0.590922324999072,-0.4085199973324767,2
13234,1,7,12.52,-0.5962606993748027,0.2721500793748247,0.4804596762980525,0
13235,0,3,2.7,-0.7859687761791295,-0.8786131264570376,-1.0457257074522617,2
13236,2,7,12.71,-0.406552622570476,0.2721500793748247,0.5099887214011647,0
13237,1,6,5.5,-0.5962606993748027,-0.0155407220831408,-0.6105608322485061,2
13238,11,2,3.64,1.300820068668465,-1.1663039279150031,-0.8996346422052864,1
13239,2,5,4.53,-0.406552622570476,-0.3032315235411064,-0.7613143783012356,2
13240,2,7,10.26,-0.406552622570476,0.2721500793748247,0.1292194555978784,2
13241,8,2,1.13,0.7316958382554847,-1.1663039279150031,-1.289728869620082,2
13242,2,2,1.98,-0.406552622570476,-1.1663039279150031,-1.1576252467903705,2
13243,5,3,4.89,0.1625716078425043,-0.8786131264570376,-0.7053646086321814,2
13244,5,4,3.92,0.1625716078425043,-0.590922324999072,-0.856118154684911,2
13245,4,6,4.98,-0.0271364689618224,-0.0155407220831408,-0.6913771662149177,2
13246,1,8,21.96,-0.5962606993748027,0.5598408808327904,1.947586969842143,0
13247,5,5,7.44,0.1625716078425043,-0.3032315235411064,-0.3090537401430467,2
