userid,recency(day),frequency(次),total_distance(km),R_SC,F_SC,M_SC,cluster,level
13693,5,7,6.21,0.1625716078425043,0.2721500793748247,-0.5002154531789823,2,A
13694,7,7,12.29,0.5419877614511579,0.2721500793748247,0.4447139901206011,0,S
13695,4,6,13.5,-0.0271364689618224,-0.0155407220831408,0.632767382619367,0,S
13696,3,6,10.18,-0.2168445457661492,-0.0155407220831408,0.1167861734491996,2,A
13697,0,7,6.33,-0.7859687761791295,0.2721500793748247,-0.4815655299559642,2,A
13698,1,7,7.72,-0.5962606993748027,0.2721500793748247,-0.2655372526226713,2,A
13699,12,2,1.67,1.490528145472792,-1.1663039279150031,-1.2058042151165005,1,B
13700,0,6,8.68,-0.7859687761791295,-0.0155407220831408,-0.1163378668385265,2,A
13701,1,6,6.46,-0.5962606993748027,-0.0155407220831408,-0.4613614464643613,2,A
13702,1,6,8.75,-0.5962606993748027,-0.0155407220831408,-0.1054587449584325,2,A
13703,1,7,10.91,-0.5962606993748027,0.2721500793748247,0.2302398730558931,2,A
13704,3,6,7.23,-0.2168445457661492,-0.0155407220831408,-0.3416911057833284,2,A
13705,2,7,7.51,-0.406552622570476,0.2721500793748247,-0.2981746182629529,2,A
13706,0,8,16.51,-0.7859687761791295,0.5598408808327904,1.1005696234634046,0,S
13707,3,4,19.06,-0.2168445457661492,-0.590922324999072,1.4968804919525387,0,S
13708,0,3,4.09,-0.7859687761791295,-0.8786131264570376,-0.8296974301189687,2,A
13709,10,1,0.96,1.1111119918641383,-1.4539947293729687,-1.316149594186024,1,B
13710,2,4,4.91,-0.406552622570476,-0.590922324999072,-0.7022562880950117,2,A
13711,11,2,0.6,1.300820068668465,-1.1663039279150031,-1.3720993638550785,1,B
13712,1,7,8.03,-0.5962606993748027,0.2721500793748247,-0.2173582842965412,2,A
13713,2,3,1.5,-0.406552622570476,-0.8786131264570376,-1.2322249396824427,2,A
13714,6,4,3.62,0.3522796846468311,-0.590922324999072,-0.9027429627424562,2,A
13715,9,1,0.4,0.9214039150598116,-1.4539947293729687,-1.4031825692267752,1,B
13716,4,3,5.4,-0.0271364689618224,-0.8786131264570376,-0.6261024349343545,2,A
13717,1,5,5.48,-0.5962606993748027,-0.3032315235411064,-0.6136691527856757,2,A
13718,1,6,5.7,-0.5962606993748027,-0.0155407220831408,-0.5794776268768091,2,A
13719,4,2,3.67,-0.0271364689618224,-1.1663039279150031,-0.8949721613995321,2,A
13720,7,4,6.28,0.5419877614511579,-0.590922324999072,-0.4893363312988883,2,A
13721,0,2,1.06,-0.7859687761791295,-1.1663039279150031,-1.3006079915001756,2,A
13723,1,6,9.18,-0.5962606993748027,-0.0155407220831408,-0.0386298534092844,2,A
13724,6,4,5.16,0.3522796846468311,-0.590922324999072,-0.6634022813803906,2,A
13725,5,3,1.75,0.1625716078425043,-0.8786131264570376,-1.1933709329678217,2,A
13726,10,1,1.45,1.1111119918641383,-1.4539947293729687,-1.2399957410253668,1,B
13727,0,1,0.48,-0.7859687761791295,-1.4539947293729687,-1.3907492870780964,2,A
13728,5,4,12.06,0.1625716078425043,-0.590922324999072,0.40896830394315,2,A
13729,1,6,4.99,-0.5962606993748027,-0.0155407220831408,-0.689823005946333,2,A
13730,12,1,0.35,1.490528145472792,-1.4539947293729687,-1.4109533705696995,1,B
13731,8,2,6.06,0.7316958382554847,-1.1663039279150031,-0.523527857207755,2,A
13732,0,3,6.33,-0.7859687761791295,-0.8786131264570376,-0.4815655299559642,2,A
13733,2,11,10.43,-0.406552622570476,1.422913285206687,0.1556401801638207,0,S
13734,0,3,2.15,-0.7859687761791295,-0.8786131264570376,-1.1312045222244278,2,A
13735,5,1,0.59,0.1625716078425043,-1.4539947293729687,-1.3736535241236631,2,A
13736,1,2,3.16,-0.5962606993748027,-1.1663039279150031,-0.9742343350973588,2,A
13737,5,4,5.92,0.1625716078425043,-0.590922324999072,-0.5452861009679427,2,A
13738,3,6,5.67,-0.2168445457661492,-0.0155407220831408,-0.5841401076825637,2,A
13739,6,2,2.24,0.3522796846468311,-1.1663039279150031,-1.1172170798071643,2,A
13740,11,2,3.58,1.300820068668465,-1.1663039279150031,-0.9089596038167956,1,B
13741,1,2,3.38,-0.5962606993748027,-1.1663039279150031,-0.9400428091884924,2,A
13742,5,2,2.1,0.1625716078425043,-1.1663039279150031,-1.138975323567352,2,A
13743,2,8,15.49,-0.406552622570476,0.5598408808327904,0.9420452760677506,0,S
13744,2,2,1.89,-0.406552622570476,-1.1663039279150031,-1.171612689207634,2,A
13745,8,5,7.21,0.7316958382554847,-0.3032315235411064,-0.3447994263204982,2,A
13746,7,3,2.13,0.5419877614511579,-0.8786131264570376,-1.1343128427615976,2,A
13747,1,6,23.35,-0.5962606993748027,-0.0155407220831408,2.163615247175436,0,S
13748,4,3,5.64,-0.0271364689618224,-0.8786131264570376,-0.5888025884883183,2,A
13749,12,2,1.29,1.490528145472792,-1.1663039279150031,-1.2648623053227244,1,B
13750,13,1,1.71,1.6802362222771188,-1.4539947293729687,-1.1995875740421609,1,B
13751,2,11,8.68,-0.406552622570476,1.422913285206687,-0.1163378668385265,0,S
13752,3,1,0.22,-0.2168445457661492,-1.4539947293729687,-1.431157454061302,2,A
13753,3,12,27.83,-0.2168445457661492,1.7106040866646526,2.8598790475014444,0,S
13754,4,2,3.03,-0.0271364689618224,-1.1663039279150031,-0.994438418588962,2,A
13755,6,2,0.8,0.3522796846468311,-1.1663039279150031,-1.3410161584833815,2,A
13756,0,6,14.61,-0.7859687761791295,-0.0155407220831408,0.8052791724322844,0,S
13757,1,3,3.64,-0.5962606993748027,-0.8786131264570376,-0.8996346422052864,2,A
13758,11,1,1.69,1.300820068668465,-1.4539947293729687,-1.202695894579331,1,B
13759,12,1,4.08,1.490528145472792,-1.4539947293729687,-0.8312515903875535,1,B
13760,0,2,3.17,-0.7859687761791295,-1.1663039279150031,-0.972680174828774,2,A
13761,0,3,3.28,-0.7859687761791295,-0.8786131264570376,-0.955584411874341,2,A
13762,6,3,2.03,0.3522796846468311,-0.8786131264570376,-1.1498544454474462,2,A
13763,13,2,1.61,1.6802362222771188,-1.1663039279150031,-1.2151291767280092,1,B
13764,4,2,2.42,-0.0271364689618224,-1.1663039279150031,-1.0892421949726372,2,A
13765,1,5,4.94,-0.5962606993748027,-0.3032315235411064,-0.6975938072892571,2,A
13766,0,12,16.94,-0.7859687761791295,1.7106040866646526,1.1673985150125528,0,S
13767,10,2,5.16,1.1111119918641383,-1.1663039279150031,-0.6634022813803906,1,B
13768,1,6,6.9,-0.5962606993748027,-0.0155407220831408,-0.3929783946466282,2,A
13769,3,4,3.39,-0.2168445457661492,-0.590922324999072,-0.9384886489199076,2,A
13770,13,2,1.41,1.6802362222771188,-1.1663039279150031,-1.2462123820997062,1,B
13771,10,3,1.83,1.1111119918641383,-0.8786131264570376,-1.180937650819143,1,B
13772,13,1,3.35,1.6802362222771188,-1.4539947293729687,-0.944705289994247,1,B
13773,0,6,7.73,-0.7859687761791295,-0.0155407220831408,-0.2639830923540863,2,A
13774,2,2,2.5,-0.406552622570476,-1.1663039279150031,-1.0768089128239584,2,A
13775,12,1,3.52,1.490528145472792,-1.4539947293729687,-0.9182845654283048,1,B
13776,0,4,4.25,-0.7859687761791295,-0.590922324999072,-0.8048308658216112,2,A
13777,3,8,9.15,-0.2168445457661492,0.5598408808327904,-0.0432923342150388,2,A
13778,8,4,4.92,0.7316958382554847,-0.590922324999072,-0.7007021278264268,2,A
13779,3,7,14.24,-0.2168445457661492,0.2721500793748247,0.7477752424946453,0,S
13780,2,2,8.92,-0.406552622570476,-1.1663039279150031,-0.0790380203924903,2,A
13781,5,6,10.78,0.1625716078425043,-0.0155407220831408,0.2100357895642901,2,A
13782,2,3,2.32,-0.406552622570476,-0.8786131264570376,-1.1047837976584856,2,A
13783,3,3,4.0,-0.2168445457661492,-0.8786131264570376,-0.8436848725362323,2,A
13784,14,2,4.88,1.8699442990814448,-1.1663039279150031,-0.7069187689007662,1,B
13785,8,4,3.67,0.7316958382554847,-0.590922324999072,-0.8949721613995321,2,A
13786,11,1,0.69,1.300820068668465,-1.4539947293729687,-1.3581119214378148,1,B
13787,1,6,5.22,-0.5962606993748027,-0.0155407220831408,-0.6540773197688816,2,A
13788,3,5,11.61,-0.2168445457661492,-0.3032315235411064,0.3390310918568319,2,A
13789,1,3,6.62,-0.5962606993748027,-0.8786131264570376,-0.4364948821670038,2,A
13790,12,3,2.59,1.490528145472792,-0.8786131264570376,-1.062821470406695,1,B
13791,12,3,1.7,1.490528145472792,-0.8786131264570376,-1.2011417343107458,1,B
13792,5,4,6.74,0.1625716078425043,-0.590922324999072,-0.4178449589439857,2,A
13793,0,4,3.15,-0.7859687761791295,-0.590922324999072,-0.9757884953659436,2,A
13794,1,7,9.45,-0.5962606993748027,0.2721500793748247,0.0033324738425061,2,A
13795,1,7,7.93,-0.5962606993748027,0.2721500793748247,-0.2328998869823896,2,A
13796,2,5,5.23,-0.406552622570476,-0.3032315235411064,-0.6525231595002967,2,A
13797,0,7,5.51,-0.7859687761791295,0.2721500793748247,-0.6090066719799212,2,A
13798,8,3,2.48,0.7316958382554847,-0.8786131264570376,-1.079917233361128,2,A
13799,3,1,7.53,-0.2168445457661492,-1.4539947293729687,-0.2950662977257832,2,A
13800,2,6,6.32,-0.406552622570476,-0.0155407220831408,-0.483119690224549,2,A
13801,13,1,5.72,1.6802362222771188,-1.4539947293729687,-0.5763693063396396,1,B
13802,3,6,16.42,-0.2168445457661492,-0.0155407220831408,1.0865821810461411,0,S
13803,6,2,1.87,0.3522796846468311,-1.1663039279150031,-1.1747210097448035,2,A
13804,4,4,3.88,-0.0271364689618224,-0.590922324999072,-0.8623347957592504,2,A
13805,5,3,2.56,0.1625716078425043,-0.8786131264570376,-1.0674839512124494,2,A
13806,0,11,18.41,-0.7859687761791295,1.422913285206687,1.3958600744945242,0,S
13807,3,3,2.04,-0.2168445457661492,-0.8786131264570376,-1.1483002851788613,2,A
13808,4,11,12.36,-0.0271364689618224,1.422913285206687,0.4555931120006951,0,S
13809,6,5,6.57,0.3522796846468311,-0.3032315235411064,-0.4442656835099279,2,A
13810,3,3,6.38,-0.2168445457661492,-0.8786131264570376,-0.47379472861304,2,A
13811,0,9,12.3,-0.7859687761791295,0.8475316822907559,0.4462681503891862,0,S
13812,1,7,11.14,-0.5962606993748027,0.2721500793748247,0.2659855592333446,2,A
13813,1,5,9.06,-0.5962606993748027,-0.3032315235411064,-0.0572797766323024,2,A
13814,13,2,2.16,1.6802362222771188,-1.1663039279150031,-1.1296503619558431,1,B
13815,0,1,1.55,-0.7859687761791295,-1.4539947293729687,-1.2244541383395184,2,A
13816,7,2,4.93,0.5419877614511579,-1.1663039279150031,-0.699147967557842,2,A
13817,0,1,2.93,-0.7859687761791295,-1.4539947293729687,-1.0099800212748102,2,A
13818,0,9,12.39,-0.7859687761791295,0.8475316822907559,0.4602555928064498,0,S
13819,1,5,14.14,-0.5962606993748027,-0.3032315235411064,0.732233639808797,2,A
13820,3,2,0.91,-0.2168445457661492,-1.1663039279150031,-1.3239203955289482,2,A
13821,4,4,3.48,-0.0271364689618224,-0.590922324999072,-0.924501206502644,2,A
13822,12,1,0.93,1.490528145472792,-1.4539947293729687,-1.3208120749917789,1,B
13823,7,5,8.72,0.5419877614511579,-0.3032315235411064,-0.110121225764187,2,A
13824,0,9,12.73,-0.7859687761791295,0.8475316822907559,0.5130970419383344,0,S
13825,4,6,8.18,-0.0271364689618224,-0.0155407220831408,-0.1940458802677686,2,A
13826,7,4,6.97,0.5419877614511579,-0.590922324999072,-0.3820992727665344,2,A
13827,0,10,21.87,-0.7859687761791295,1.1352224837487217,1.93359952742488,0,S
13828,3,6,7.08,-0.2168445457661492,-0.0155407220831408,-0.3650035098121011,2,A
13829,1,5,9.16,-0.5962606993748027,-0.3032315235411064,-0.041738173946454,2,A
13830,6,6,9.93,0.3522796846468311,-0.0155407220831408,0.0779321667345786,2,A
13831,0,4,5.81,-0.7859687761791295,-0.590922324999072,-0.562381863922376,2,A
13832,1,2,3.35,-0.5962606993748027,-1.1663039279150031,-0.944705289994247,2,A
13833,5,3,5.16,0.1625716078425043,-0.8786131264570376,-0.6634022813803906,2,A
13834,7,6,7.0,0.5419877614511579,-0.0155407220831408,-0.3774367919607798,2,A
13835,1,3,6.3,-0.5962606993748027,-0.8786131264570376,-0.4862280107617188,2,A
13836,3,2,3.61,-0.2168445457661492,-1.1663039279150031,-0.9042971230110411,2,A
13837,3,3,6.85,-0.2168445457661492,-0.8786131264570376,-0.4007491959895525,2,A
13838,2,4,9.98,-0.406552622570476,-0.590922324999072,0.0857029680775029,2,A
13839,0,4,10.02,-0.7859687761791295,-0.590922324999072,0.0919196091518422,2,A
13840,1,5,7.5,-0.5962606993748027,-0.3032315235411064,-0.2997287785315378,2,A
13842,1,6,12.77,-0.5962606993748027,-0.0155407220831408,0.5193136830126736,2,A
13843,4,4,4.27,-0.0271364689618224,-0.590922324999072,-0.8017225452844416,2,A
13844,1,8,6.51,-0.5962606993748027,0.5598408808327904,-0.4535906451214371,2,A
13845,0,4,9.7,-0.7859687761791295,-0.590922324999072,0.0421864805571272,2,A
13846,5,5,11.45,0.1625716078425043,-0.3032315235411064,0.3141645275594745,2,A
13847,11,1,1.08,1.300820068668465,-1.4539947293729687,-1.297499670963006,1,B
13848,3,2,1.72,-0.2168445457661492,-1.1663039279150031,-1.1980334137735762,2,A
13849,4,1,1.35,-0.0271364689618224,-1.4539947293729687,-1.2555373437112154,2,A
13850,4,4,5.16,-0.0271364689618224,-0.590922324999072,-0.6634022813803906,2,A
13851,2,3,2.47,-0.406552622570476,-0.8786131264570376,-1.081471393629713,2,A
13852,0,6,11.24,-0.7859687761791295,-0.0155407220831408,0.2815271619191929,2,A
13853,14,1,0.67,1.8699442990814448,-1.4539947293729687,-1.3612202419749844,1,B
13854,14,1,1.32,1.8699442990814448,-1.4539947293729687,-1.2601998245169697,1,B
13855,1,5,9.7,-0.5962606993748027,-0.3032315235411064,0.0421864805571272,2,A
13857,0,1,2.64,-0.7859687761791295,-1.4539947293729687,-1.0550506690637709,2,A
13859,0,1,0.69,-0.7859687761791295,-1.4539947293729687,-1.3581119214378148,2,A
13861,0,1,0.44,-0.7859687761791295,-1.4539947293729687,-1.3969659281524358,2,A
13864,0,1,0.73,-0.7859687761791295,-1.4539947293729687,-1.3518952803634754,2,A
13867,0,3,8.13,-0.7859687761791295,-0.8786131264570376,-0.2018166816106926,2,A
13868,0,7,8.56,-0.7859687761791295,0.2721500793748247,-0.1349877900615445,2,A
13869,0,6,6.14,-0.7859687761791295,-0.0155407220831408,-0.5110945750590763,2,A
13870,1,6,10.47,-0.5962606993748027,-0.0155407220831408,0.1618568212381602,2,A
13871,7,4,3.08,0.5419877614511579,-0.590922324999072,-0.9866676172460376,2,A
13872,9,2,6.48,0.9214039150598116,-1.1663039279150031,-0.4582531259271915,1,B
13873,0,9,12.04,-0.7859687761791295,0.8475316822907559,0.4058599834059801,0,S
13874,1,7,9.4,-0.5962606993748027,0.2721500793748247,-0.0044383275004178,2,A
13875,11,5,4.43,1.300820068668465,-0.3032315235411064,-0.7768559809870841,1,B
13876,0,6,5.29,-0.7859687761791295,-0.0155407220831408,-0.6431981978887877,2,A
13877,7,6,12.05,0.5419877614511579,-0.0155407220831408,0.4074141436745652,2,A
13878,2,4,4.64,-0.406552622570476,-0.590922324999072,-0.7442186153468024,2,A
13879,3,4,7.22,-0.2168445457661492,-0.590922324999072,-0.3432452660519133,2,A
13880,0,7,8.28,-0.7859687761791295,0.2721500793748247,-0.1785042775819202,2,A
13881,0,18,26.2,-0.7859687761791295,3.436748895412446,2.606550923722116,0,S
13882,0,6,5.14,-0.7859687761791295,-0.0155407220831408,-0.6665106019175604,2,A
13883,0,6,16.25,-0.7859687761791295,-0.0155407220831408,1.0601614564801984,0,S
13884,3,2,1.56,-0.2168445457661492,-1.1663039279150031,-1.2228999780709335,2,A
13885,0,4,15.71,-0.7859687761791295,-0.590922324999072,0.9762368019766172,2,A
13886,0,10,15.31,-0.7859687761791295,1.1352224837487217,0.9140703912332234,0,S
13887,0,8,13.63,-0.7859687761791295,0.5598408808327904,0.6529714661109701,0,S
13888,1,10,19.44,-0.5962606993748027,1.1352224837487217,1.555938582158763,0,S
13889,0,8,12.63,-0.7859687761791295,0.5598408808327904,0.497555439252486,0,S
13890,11,3,2.66,1.300820068668465,-0.8786131264570376,-1.051942348526601,1,B
13891,3,6,21.48,-0.2168445457661492,-0.0155407220831408,1.8729872769500704,0,S
13892,0,6,8.24,-0.7859687761791295,-0.0155407220831408,-0.1847209186562594,2,A
13893,0,14,17.69,-0.7859687761791295,2.285985689580584,1.2839605351564158,0,S
13894,5,4,8.26,0.1625716078425043,-0.590922324999072,-0.1816125981190898,2,A
13895,0,5,11.14,-0.7859687761791295,-0.3032315235411064,0.2659855592333446,2,A
13896,10,5,9.51,1.1111119918641383,-0.3032315235411064,0.0126574354540153,1,B
13897,3,4,5.06,-0.2168445457661492,-0.590922324999072,-0.6789438840662392,2,A
13898,5,4,4.05,0.1625716078425043,-0.590922324999072,-0.8359140711933081,2,A
13899,0,3,7.73,-0.7859687761791295,-0.8786131264570376,-0.2639830923540863,2,A
13900,0,6,7.48,-0.7859687761791295,-0.0155407220831408,-0.3028370990687073,2,A
